Date,Open,High,Low,Close,Volume,OpenInt
2017-01-03,5.9,5.97,5.73,5.97,1938740,0
2017-01-04,6,6.475,5.95,6.42,4279767,0
2017-01-05,6.26,6.43,6.16,6.37,3179771,0
2017-01-06,6.42,6.42,6.15,6.18,2543217,0
2017-01-09,6.22,6.2699,5.98,5.98,2187627,0
2017-01-10,6.05,6.05,5.86,5.99,1603275,0
2017-01-11,6.1,6.2115,5.65,5.75,3489533,0
2017-01-12,5.75,5.9036,5.68,5.74,2150127,0
2017-01-13,5.79,5.98,5.74,5.82,1591400,0
2017-01-17,5.82,5.84,5.675,5.74,1495959,0
2017-01-18,5.74,5.94,5.73,5.85,1938733,0
2017-01-19,5.88,5.88,5.57,5.62,1921284,0
2017-01-20,5.65,5.74,5.45,5.46,1722047,0
2017-01-23,5.44,5.53,5.38,5.52,2040694,0
2017-01-24,5.54,5.68,5.46,5.64,1777770,0
2017-01-25,5.7,5.82,5.68,5.77,2967131,0
2017-01-26,5.72,5.97,5.72,5.77,1582165,0
2017-01-27,5.77,5.88,5.63,5.65,1341570,0
2017-01-30,5.65,5.71,5.44,5.65,1964980,0
2017-01-31,5.61,5.9,5.54,5.81,2055923,0
2017-02-01,5.83,5.87,5.68,5.82,1506522,0
2017-02-02,5.8,5.89,5.75,5.88,2326819,0
2017-02-03,5.94,5.98,5.78,5.84,1733694,0
2017-02-06,5.81,5.89,5.77,5.83,946396,0
2017-02-07,5.81,5.89,5.74,5.86,1185397,0
2017-02-08,5.78,5.95,5.76,5.93,1598034,0
2017-02-09,5.94,6.0698,5.82,5.84,1602023,0
2017-02-10,5.82,5.88,5.77,5.8,894309,0
2017-02-13,5.8,5.85,5.76,5.8,983576,0
2017-02-14,5.76,5.88,5.76,5.86,1404485,0
2017-02-15,5.86,5.925,5.78,5.89,1983644,0
2017-02-16,5.89,5.91,5.74,5.76,1527308,0
2017-02-17,5.75,5.78,5.59,5.61,2015450,0
2017-02-21,5.6,5.6,5.46,5.59,2312479,0
2017-02-22,5.6,5.75,5.46,5.67,2055458,0
2017-02-23,5.71,6.03,5.6,5.64,2816361,0
2017-02-24,5.8,5.86,5.6264,5.84,2777771,0
2017-02-27,5.78,6.34,5.78,6.34,4082354,0
2017-02-28,6.4,6.41,6.12,6.28,2672058,0
2017-03-01,6.33,6.51,6.235,6.51,2638365,0
2017-03-02,6.51,6.84,6.46,6.63,4836344,0
2017-03-03,6.65,6.945,6.6,6.91,2895231,0
2017-03-06,7.02,7.02,6.4,6.48,3199684,0
2017-03-07,6.42,6.6,6.2946,6.45,1779618,0
2017-03-08,6.35,6.77,6.35,6.69,1322652,0
2017-03-09,6.69,6.86,6.64,6.75,1437408,0
2017-03-10,6.83,6.83,6.61,6.67,1128228,0
2017-03-13,6.58,6.83,6.58,6.76,1666573,0
2017-03-14,6.72,6.77,6.65,6.74,1254441,0
2017-03-15,6.71,6.86,6.7,6.83,1843693,0
2017-03-16,6.85,6.95,6.81,6.95,1456701,0
2017-03-17,6.91,7.1,6.85,7.06,2770064,0
2017-03-20,7.1,7.25,6.14,6.88,3221022,0
2017-03-21,6.89,6.94,6.46,6.61,1688666,0
2017-03-22,6.6,6.62,6.41,6.42,1755868,0
2017-03-23,6.41,6.85,6.37,6.61,2343641,0
2017-03-24,6.62,7.02,6.62,6.77,3387969,0
2017-03-27,6.65,7.1,6.5717,6.8,3332062,0
2017-03-28,6.8,7.06,6.77,6.99,1929151,0
2017-03-29,6.97,7.28,6.91,7.19,2665117,0
2017-03-30,7.2,7.28,6.95,7.06,1630969,0
2017-03-31,7.04,7.32,7,7.2,3286265,0
2017-04-03,7.24,7.43,7.125,7.42,2117669,0
2017-04-04,8.09,8.12,7.54,7.61,12805912,0
2017-04-05,7.82,8.19,7.71,7.97,4477905,0
2017-04-06,7.89,8.2952,7.89,8.09,2418818,0
2017-04-07,8.17,8.2,7.67,7.7,2815053,0
